id,department,gender,id_crew,job,name
193722,Directing,0,71080,Director,Hitoshi Matsumoto
67822,Directing,2,295305,Director,Peter Carter
201361,Directing,0,108929,Director,Grace Lee
107828,Directing,2,1042634,Director,Ho Meng-Hua
42676,Directing,2,128432,Director,Luigi Bazzoni
244610,Directing,0,1284498,Director,Zachary Donohue
261825,Directing,1,1305363,Director,Talya Lavie
120212,Directing,2,33315,Director,Richard Loncraine
161602,Directing,0,14860,Director,Victor Saville
106337,Directing,2,1079597,Director,Jay Gammill
47517,Directing,2,40007,Director,John Mackenzie
76757,Directing,1,9339,Director,Lilly Wachowski
76757,Directing,1,9340,Director,Lana Wachowski
98566,Directing,0,66739,Director,Jonathan Liebesman
273404,Directing,0,562206,Director,Richie Mehta
296778,Directing,0,1376037,Director,Natalia Meta
254446,Directing,0,1290853,Director,Ron Chapman
56085,Directing,2,408,Director,James Keach
243935,Directing,2,99496,Director,Raymond De Felitta
112999,Directing,2,12160,Director,Satyajit Ray
48347,Directing,0,21768,Director,Sylvain Chomet
137876,Directing,2,90818,Director,John V. Soto
227156,Directing,2,13015,Director,Phillip Noyce
62045,Directing,2,234749,Director,Carlos Bolado
174337,Directing,0,1167487,Director,Jenée LaMarque
286709,Directing,0,65994,Director,Andrew Lau
286709,Directing,0,1352991,Director,Andrew Loo
53544,Directing,0,938841,Director,Stephen Fell
53544,Directing,0,938842,Director,Will Thompson
59701,Directing,0,89226,Director,William Nigh
210739,Directing,0,1062421,Director,C.W. Cressler
54487,Directing,0,548480,Director,Mark Lewis
81543,Directing,1,941424,Director,Jeanne Jordan
81543,Directing,0,1227046,Director,Steven Ascher
143295,Directing,2,10713,Director,Eric Idle
143295,Directing,0,23217,Director,Aubrey Powell
42825,Directing,2,82413,Director,Jack Conway
53860,Directing,2,10790,Director,Sam Wood
53860,Directing,2,89632,Director,William K. Howard
193893,Directing,2,65734,Director,Luke Greenfield
5800,Directing,0,45595,Director,I. Robert Levy
152756,Directing,1,52444,Director,Diablo Cody
240679,Directing,0,1061601,Director,Niko von Glasow
124069,Directing,0,1079373,Director,Brad Bernstein
64129,Directing,2,33064,Director,Henry Koster
30057,Directing,2,111338,Director,Adam Bernstein
30057,Directing,0,143817,Director,John Flansburgh
57868,Directing,2,19744,Director,John Korty
42796,Directing,2,40048,Director,Burt Topper
146428,Directing,1,143285,Director,Larisa Shepitko
25032,Directing,0,1051974,Director,Igor Kalenov
37352,Directing,0,123401,Director,Michael Gordon
198436,Directing,0,1178401,Director,Ask Hasselbalch
314285,Directing,0,1178401,Director,Ask Hasselbalch
269650,Directing,0,70100,Director,Shinji Aramaki
124972,Directing,2,1080806,Director,Mark Mann
22937,Directing,2,40940,Director,Gerald Thomas
74767,Directing,2,32012,Director,Robert Enrico
69225,Directing,0,73235,Director,Frédéric Schoendoerffer
292893,Directing,2,82751,Director,Fred F. Sears
258805,Directing,2,120246,Director,Huck Botko
108010,Directing,2,588449,Director,Arthur Dreifuss
56268,Directing,2,19639,Director,André Hunebelle
242022,Directing,0,84739,Director,Damon Beesley
242022,Directing,0,84740,Director,Iain Morris
22555,Directing,2,57895,Director,Robert Harmon
36138,Directing,0,51445,Director,Eric Valette
85547,Directing,2,128107,Director,Gianni Amelio
162532,Directing,2,586258,Director,Med Hondo
178606,Directing,0,1153142,Director,Gaston Kaboré
56354,Directing,2,126462,Director,James Hill
71320,Directing,2,12698,Director,Bob Clark
81828,Directing,2,12698,Director,Bob Clark
275619,Directing,2,1151647,Director,James Kondelik
43877,Directing,2,97202,Director,Kenji Mizoguchi
112087,Directing,2,54441,Director,James Ivory
292294,Directing,2,582417,Director,Ray Nazarro 
211067,Directing,2,101542,Director,Ti West
212769,Directing,2,54510,Director,Duane Adler
189,Directing,2,2294,Director,Robert Rodriguez
189,Directing,2,2293,Director,Frank Miller
255491,Directing,0,198612,Director,Ellie Kanner
272261,Directing,2,588449,Director,Arthur Dreifuss
213417,Directing,0,1172509,Director,Chadd Harbold
65210,Directing,2,4358,Director,Charles Lederer
249164,Directing,0,1284493,Director,R.J. Cutler
33209,Directing,0,1061603,Director,Kevin Dunn
257377,Directing,2,245248,Director,Jack Lee
86997,Directing,2,66203,Director,Moustapha Akkad
122698,Directing,0,191677,Director,Alex Segal
358199,Directing,2,67451,Director,Delbert Mann
290274,Directing,0,121781,Director,Risto Jarva
75785,Directing,1,560765,Director,Andrea Blaugrund
123561,Directing,0,72609,Director,Hisao Kurosawa
95372,Directing,0,1279053,Director,Fu Shen
265010,Directing,0,1310498,Director,Ivan Kavanagh
157823,Directing,1,56383,Director,Kelly Reichardt
31937,Directing,2,134136,Director,Gordon Flemyng
176069,Directing,1,585990,Director,Ela Thier
85765,Directing,2,39009,Director,Joseph Losey
82760,Directing,0,928757,Director,Axel Petersén
44022,Directing,0,2087,Director,Richard Fleischer
32142,Directing,2,51677,Director,Gordon Douglas
360380,Directing,0,1258748,Director,Joe Halderman
211065,Directing,0,1037992,Director,Zack Parker
297677,Directing,2,81116,Director,Eliseo Subiela
198460,Directing,2,38131,Director,Sergey Bondarchuk
76329,Directing,2,16862,Director,Claude Lelouch
209244,Directing,2,1187819,Director,Matthew Weiner
41810,Directing,0,938142,Director,John Feldman
203245,Directing,2,31764,Director,Edward L. Cahn
197696,Directing,2,39104,Director,Abel Ferrara
221902,Directing,2,45138,Director,Luc Dardenne
221902,Directing,2,56209,Director,Jean-Pierre Dardenne
257668,Directing,0,93561,Director,Aleksi Mäkelä
29705,Directing,2,104727,Director,Maurice Elvey
60228,Directing,0,82655,Director,Tolga Örnek
259761,Directing,2,1302082,Director,David F. Sandberg
56702,Directing,0,224799,Director,T.L.P. Swicegood
297167,Directing,0,1596776,Director,Michael Evans
288427,Directing,2,1356069,Director,James B. Brown
288427,Directing,0,1356070,Director,George C. Stoney
245184,Directing,0,135449,Director,Dušan Hanák
83310,Directing,2,89785,Director,Ron Ormond
98355,Directing,0,98538,Director,Tony Palmer
220289,Directing,2,146439,Director,James Ward Byrkit
202125,Directing,2,82413,Director,Jack Conway
262357,Directing,2,133426,Director,Gary Lundgren
38467,Directing,2,103931,Director,Phil Rosen
174326,Directing,0,1157086,Director,Rob Meyer
91207,Directing,0,939275,Director,Paul Cox
127812,Directing,2,114337,Director,George Fitzmaurice
25747,Directing,2,1406330,Director,Juhn Jai-hong
180856,Directing,2,141814,Director,Nicholas DiBella
261101,Directing,0,1191336,Director,Sebastian del Amo
282813,Directing,2,59290,Director,Grégory Levasseur
124470,Directing,2,26850,Director,Eduardo Sánchez
39398,Directing,0,223277,Director,Kate Davis
39398,Directing,2,947525,Director,David Heilbroner
39398,Directing,2,982449,Director,Franco Sacchi
209189,Directing,0,90575,Director,Daniel Schechter
273621,Directing,2,57082,Director,John Stockwell
256274,Directing,0,77147,Director,John Erick Dowdle
89092,Directing,2,7124,Director,Ray Milland
64973,Directing,0,1184450,Director,Sut Jhally
285692,Directing,0,1094739,Director,Syllas Tzoumerkas
38462,Directing,2,103931,Director,Phil Rosen
40951,Directing,2,30833,Director,William Beaudine
47571,Directing,2,129422,Director,Irving Cummings
74950,Directing,0,48303,Director,Mike Eschmann
252956,Directing,0,111462,Director,D. Ross Lederman
242090,Directing,2,82226,Director,Charlie McDowell
46737,Directing,0,91601,Director,Matt Bissonnette
119700,Directing,0,1034314,Director,Marco van Geffen
189277,Directing,0,1170664,Director,Drew Tobia
281468,Directing,0,1184450,Director,Sut Jhally
135800,Directing,0,1184450,Director,Sut Jhally
64683,Directing,0,1184450,Director,Sut Jhally
88573,Directing,2,69991,Director,Pen-Ek Ratanaruang
247182,Directing,2,74943,Director,Daniel Monzón
207780,Directing,0,1195181,Director,Cody Calahan
2692,Directing,0,28579,Director,Leopold Grün
254775,Directing,0,1184450,Director,Sut Jhally
241848,Directing,2,98631,Director,Adam Wingard
187458,Directing,2,21113,Director,D.A. Pennebaker
187458,Directing,1,115891,Director,Chris Hegedus
187458,Directing,0,932223,Director,Erez Laufer
126172,Directing,0,1181022,Director,Zach Lipovsky
250777,Directing,0,1006372,Director,Jennifer M. Kroot
402857,Directing,2,92438,Director,Bruce Pittman
94590,Directing,0,221727,Director,James D. Rolfe
94590,Directing,0,212980,Director,Kevin Finn
76846,Directing,2,5306,Director,Lasse Hallström
242683,Directing,0,14674,Director,George Cukor
98250,Directing,2,102797,Director,Robert Marcarelli
198567,Directing,2,12160,Director,Satyajit Ray
174314,Directing,0,1157339,Director,Enid Zentelis
40218,Directing,0,1227826,Director,Paul Annett
173300,Directing,0,209975,Director,Paul Stekler
173300,Directing,0,1110926,Director,Louis Alvarez
173300,Directing,0,1156073,Director,Andy Kolker
173300,Directing,0,1156074,Director,Peter Odabashian
116569,Directing,2,201932,Director,Alan Zweig
147106,Directing,2,4081,Director,Stanley Kramer
56364,Directing,0,151399,Director,Harvey Hart
285597,Directing,0,1074445,Director,Peter W. Kunhardt
117969,Directing,2,87407,Director,Walter Doniger
49503,Directing,2,4346,Director,Ted Tetzlaff
203024,Directing,0,93906,Director,Robert Z. Leonard
201283,Directing,2,88148,Director,Gordon Parks Jr.
177335,Directing,2,15389,Director,Louis Malle
242131,Directing,2,77101,Director,Edward Buzzell
118245,Directing,2,94218,Director,Roy Del Ruth
35568,Directing,0,114863,Director,Chandler Tuttle
329227,Directing,2,1152,Director,Oliver Stone
76047,Directing,2,5306,Director,Lasse Hallström
291162,Directing,0,1361873,Director,David Lipke
291162,Directing,0,1361874,Director,Chris Terry
285946,Directing,0,148571,Director,Robert Emmett Tansey
242475,Directing,0,89226,Director,William Nigh
286402,Directing,2,30146,Director,Rowland V. Lee
57277,Directing,2,95255,Director,Davis Doi
57277,Directing,0,567183,Director,Larry Houston
107146,Directing,0,39779,Director,Peter Collinson
52686,Directing,2,628,Director,Isao Takahata
124295,Directing,2,82796,Director,Nikita Mikhalkov
47860,Directing,2,2419,Director,Jean-Pierre Jeunet
238561,Directing,0,1273101,Director,Talal Derki
204922,Directing,2,17608,Director,Rowan Joffe
288916,Directing,0,1368782,Director,John Wellington Ennis
267539,Directing,0,1187602,Director,John Pilger
199933,Directing,0,1343882,Director,James Manera
212530,Directing,0,55761,Director,Veit Harlan
216859,Directing,2,149091,Director,Joseph Anthony
234200,Directing,0,111807,Director,Matthew Warchus
216282,Directing,2,93214,Director,Steven Quale
283384,Directing,0,1046127,Director,Jason Stone
188839,Directing,0,1061135,Director,Peter Engert
192145,Directing,2,455,Director,Paul Haggis
254191,Directing,1,1290265,Director,Leigh Janiak
244517,Directing,2,21134,Director,John Slattery
80853,Directing,0,49214,Director,William Dieterle
154400,Directing,0,236859,Director,Michaël R. Roskam
80318,Directing,0,589229,Director,Alan Polsky
80318,Directing,0,589230,Director,Gabe Polsky
98116,Directing,2,97573,Director,Lee Sholem
246400,Directing,0,1282310,Director,Iain Forsyth
246400,Directing,0,1282311,Director,Jane Pollard
250650,Directing,0,550121,Director,Jeremiah Zagar
288130,Directing,1,96199,Director,Liz Garbus
184322,Directing,0,1167461,Director,Branden Chambers
184322,Directing,0,1167462,Director,Eric D. Chambers
244772,Directing,2,303056,Director,Craig Johnson
287590,Directing,2,1041674,Director,Keiichi Sato
169314,Directing,0,1151366,Director,Jimmy ScreamerClauz
3171,Directing,0,31022,Director,Marv Newland
27740,Directing,2,19266,Director,Larry Cohen
117992,Directing,2,19093,Director,George Marshall
83188,Directing,2,98132,Director,Jim Wynorski
121975,Directing,0,5030,Director,Edgar G. Ulmer
180252,Directing,0,1293597,Director,No Deok
135418,Directing,0,39819,Director,Wayne Wang
88285,Directing,2,13015,Director,Phillip Noyce
27286,Directing,2,26852,Director,Joshua Leonard
27286,Directing,2,97524,Director,Aaron Rose
71181,Directing,2,44130,Director,Paul Lynch
2965,Directing,2,20412,Director,Michael Anderson
32109,Directing,2,40940,Director,Gerald Thomas
72472,Directing,0,81799,Director,André De Toth
33814,Directing,2,10076,Director,Lewis Gilbert
29328,Directing,2,82678,Director,Harry Lachman
96600,Directing,2,15912,Director,Stephen Gyllenhaal
72114,Directing,2,1214133,Director,Lamont Johnson
179799,Directing,0,1068120,Director,Eric Schwartz
269710,Directing,0,8500,Director,John Ford
196325,Directing,2,56739,Director,Peter Chan
87151,Directing,0,31439,Director,Bryan Forbes
198663,Directing,0,1179066,Director,Wes Ball
136835,Directing,2,134156,Director,Sam Miller
244506,Directing,0,1279781,Director,Peter Sattler
54336,Directing,0,150434,Director,Erich Weiss
166643,Directing,0,8500,Director,John Ford
171061,Directing,0,224452,Director,Gianfranco Rosi
55222,Directing,0,129926,Director,John Junkerman
13434,Directing,0,129926,Director,John Junkerman
193827,Directing,2,100036,Director,D.W. Griffith
79611,Directing,2,587621,Director,Александр Зельдович
26376,Directing,2,37361,Director,Anatole Litvak
109565,Directing,2,52268,Director,David Schmoeller
34064,Directing,0,1037092,Director,Cristian Nemescu
179519,Directing,0,122740,Director,Sergiu Nicolaescu
16986,Directing,2,57970,Director,Alex Jones
79016,Directing,2,210550,Director,Kilian Riedhof
343693,Directing,2,970446,Director,Masakazu Higuchi
343693,Directing,2,970445,Director,Chinami Namba
248504,Directing,2,85822,Director,Anthony C. Ferrante
270302,Directing,1,1176,Director,Lone Scherfig
169917,Directing,2,2199,Director,Scott Frank
223632,Directing,2,940627,Director,Daniel Geller
223632,Directing,1,950745,Director,Dayna Goldfine
282296,Directing,2,21960,Director,Israel Horovitz
95966,Directing,2,88148,Director,Gordon Parks Jr.
261855,Directing,0,1305369,Director,Johanna Hamilton
358724,Directing,0,1442862,Director,Josef Steiff
261770,Directing,2,131945,Director,Kevin Asch
265832,Directing,2,588701,Director,Des McAnuff
244264,Directing,1,90492,Director,Lynn Shelton
60859,Directing,0,27436,Director,Costa-Gavras
124019,Directing,0,142594,Director,Les Blank
124019,Directing,0,1079336,Director,Skip Gerson
85633,Directing,0,142594,Director,Les Blank
215935,Directing,0,1200541,Director,Yuval Adler
245859,Directing,0,1281344,Director,Stuart Murdoch
264767,Directing,1,19509,Director,Jessica Yu
285026,Directing,0,1349268,Director,Sara Dosa
29835,Directing,2,74878,Director,Tay Garnett
276843,Directing,2,1232361,Director,Andy Hamilton
276843,Directing,0,122348,Director,Guy Jenkin
26750,Directing,2,57970,Director,Alex Jones
154653,Directing,0,95066,Director,Sergei Parajanov
32891,Directing,0,55119,Director,Alejandro Jodorowsky
32891,Directing,0,1187306,Director,Saul Gilbert
32891,Directing,0,1187307,Director,Ruth Michelly
279967,Directing,0,1367973,Director,Ben Wagner
211879,Directing,0,137492,Director,Veiko Õunpuu
265189,Directing,2,56370,Director,Ruben Östlund
13914,Directing,0,18710,Director,Marcus H. Rosenmüller
2195,Directing,0,18710,Director,Marcus H. Rosenmüller
12523,Directing,0,18710,Director,Marcus H. Rosenmüller
8948,Directing,0,18710,Director,Marcus H. Rosenmüller
84857,Directing,0,18710,Director,Marcus H. Rosenmüller
117464,Directing,0,18710,Director,Marcus H. Rosenmüller
19996,Directing,0,154383,Director,Jerry Buteyn
237202,Directing,0,173633,Director,Larry Parr
127105,Directing,2,100036,Director,D.W. Griffith
94069,Directing,2,22467,Director,Umberto Lenzi
42553,Directing,2,100036,Director,D.W. Griffith
111479,Directing,2,77121,Director,Randall Miller
182799,Directing,2,17304,Director,Adrian Pasdar
67493,Directing,0,12345,Director,Virgil W. Vogel
67493,Directing,2,151682,Director,Harry Falk
67493,Directing,0,1032558,Director,Paul Krasny
67493,Directing,0,1211915,Director,Bernard McEveety
264656,Directing,2,2176,Director,Tommy Lee Jones
68004,Directing,2,96861,Director,Stanley Kwan
230779,Directing,2,8688,Director,Diego Luna
127798,Directing,2,37362,Director,Henry King
87621,Directing,2,81285,Director,Stuart Heisler
54561,Directing,0,32375,Director,Mario Monicelli
38654,Directing,2,149929,Director,Etienne Périer
257451,Directing,2,60962,Director,Mike Clattenburg
103701,Directing,0,81749,Director,Manoel de Oliveira
116352,Directing,2,80260,Director,René Laloux
69559,Directing,2,80260,Director,René Laloux
251981,Directing,0,131186,Director,Tetsuya Nakashima
254904,Directing,2,21370,Director,Roger Donaldson
18374,Directing,0,1081497,Director,Shin Tae-Ra
42648,Directing,0,15175,Director,William Friedkin
42493,Directing,2,170497,Director,Norman Lear
157825,Directing,2,19224,Director,Gregg Araki
116351,Directing,2,80260,Director,René Laloux
17200,Directing,2,18592,Director,Tom Gries
52314,Directing,2,22012,Director,David Worth
282041,Directing,0,113876,Director,Mark Hartley
198182,Directing,2,56268,Director,Todd Alcott
292483,Directing,0,168349,Director,Shane Dawson
284427,Directing,2,232959,Director,Baran bo Odar
222461,Directing,2,62768,Director,William Brent Bell
287877,Directing,0,119294,Director,Abbas Kiarostami
60828,Directing,0,286679,Director,Adam Ripp
64835,Directing,0,931211,Director,Alice Rohrwacher
270668,Directing,0,1321451,Director,Jonas Alexander Arnby
170687,Directing,2,52691,Director,Anthony Stacchi
170687,Directing,0,1152981,Director,Graham Annable
149871,Directing,2,628,Director,Isao Takahata
37702,Directing,2,57607,Director,Stephen Chow
37702,Directing,2,65934,Director,Vincent Kok
241261,Directing,2,49730,Director,Larry Brand
174324,Directing,0,1169073,Director,Nicholas D. Wrathall
219054,Directing,0,1203848,Director,Gabe Klinger
199415,Directing,0,1179649,Director,Bruno Irizarry
27212,Directing,2,93975,Director,Lewis Allen
110887,Directing,0,11435,Director,Howard Hawks
84540,Directing,2,50765,Director,Chester Erskine
205004,Directing,0,57142,Director,Andrew Marton
69328,Directing,2,80260,Director,René Laloux
116350,Directing,2,80260,Director,René Laloux
116350,Directing,0,1063342,Director,Philippe Caza
47703,Directing,2,9603,Director,Sergei M. Eisenstein
20372,Directing,0,224783,Director,Arne Skouen
102913,Directing,0,1032520,Director,Erik Løchen
102024,Directing,0,224788,Director,Rasmus Breistein
209440,Directing,0,1400252,Director,Aarón Fernández Lesur
239678,Directing,2,17825,Director,Shawn Levy
93115,Directing,0,1041621,Director,Brandon Christopher
179822,Directing,0,1162334,Director,Scott Mactavish
53042,Directing,0,147112,Director,Marco Martins
230295,Directing,0,76367,Director,Kjell Sundvall
295507,Directing,2,94218,Director,Roy Del Ruth
15916,Directing,2,12180,Director,Mamoru Oshii
140481,Directing,2,71797,Director,Alex Gibney
142375,Directing,0,9956,Director,Chris Marker
123742,Directing,0,9956,Director,Chris Marker
123742,Directing,2,1036207,Director,Frank Simeone
123742,Directing,0,1078784,Director,John Chapman
267480,Directing,2,53296,Director,Joshua Oppenheimer
15478,Directing,2,12009,Director,Anthony Harvey
57812,Directing,2,25527,Director,Jason Connery
126141,Directing,0,9956,Director,Chris Marker
157424,Directing,2,138557,Director,Kaare Andrews
190859,Directing,2,190,Director,Clint Eastwood
263855,Directing,1,131846,Director,Claudia Myers
246403,Directing,2,19303,Director,Kevin Smith
42416,Directing,2,101590,Director,Ciro Ippolito
37630,Directing,0,136802,Director,Marek Najbrt
254375,Directing,2,36804,Director,Peter Chelsom
210911,Directing,2,142646,Director,Juno Mak
65485,Directing,2,31894,Director,Ettore Scola
58509,Directing,2,31894,Director,Ettore Scola
250666,Directing,0,1285812,Director,Jesse Moss
42581,Directing,2,47399,Director,Frank Tashlin
43259,Directing,2,47399,Director,Frank Tashlin
140513,Directing,0,240008,Director,Yoshihiro Ishikawa
271397,Directing,2,1267351,Director,Myroslav Slaboshpytskyi
215928,Directing,0,1200534,Director,Sarah Spillane
253312,Directing,2,29795,Director,Jack Plotnick
149509,Directing,2,59291,Director,Alexandre Aja
250546,Directing,2,26714,Director,John R. Leonetti
158997,Directing,0,565250,Director,Joe Brewster
158997,Directing,0,1140437,Director,Michèle Stephenson
8445,Directing,2,54991,Director,Göran Graffman
86493,Directing,0,46644,Director,Erwin C. Dietrich
26730,Directing,2,100888,Director,Chuck Jones
44445,Directing,1,96813,Director,Maya Deren
104378,Directing,1,96813,Director,Maya Deren
22758,Directing,0,89275,Director,Massimo Pupillo
28690,Directing,2,72891,Director,Amando de Ossorio
43749,Directing,2,229519,Director,Thom Fitzgerald
151368,Directing,2,118303,Director,Nacho Vigalondo
244534,Directing,0,40863,Director,Joe Swanberg
286554,Directing,0,1368144,Director,Max Nichols
91878,Directing,0,107276,Director,Sergio Garrone
56386,Directing,0,107276,Director,Sergio Garrone
50079,Directing,2,84034,Director,Clarence Brown
52315,Directing,2,104908,Director,Lloyd A. Simandl
26615,Directing,2,26775,Director,Liu Chia-Liang
84062,Directing,2,32175,Director,William Witney
234284,Directing,0,131564,Director,Yasuhiro Yoshiura
49017,Directing,0,1167470,Director,Gary Shore
88375,Directing,2,936151,Director,Paul Magwood
98069,Directing,0,1016135,Director,Poull Brien
38455,Directing,2,118343,Director,Eugene Forde
33386,Directing,2,82678,Director,Harry Lachman
1285,Directing,2,10847,Director,Santiago Segura
227300,Directing,2,40223,Director,Joe Carnahan
107034,Directing,2,122016,Director,Carlo Lizzani
83613,Directing,0,30942,Director,William A. Levey
108933,Directing,2,34968,Director,Douglas Curtis
63360,Directing,2,198201,Director,Larry Stewart
118257,Directing,2,2303,Director,Wim Wenders
169250,Directing,0,144209,Director,Krsto Papić
262543,Directing,0,119953,Director,Gabe Ibáñez
241254,Directing,0,1024823,Director,Brian A Miller
152745,Directing,2,17051,Director,James Franco
100341,Directing,0,1137410,Director,Matej Minac
227707,Directing,2,558177,Director,Jonathan Newman
25148,Directing,2,87700,Director,H. Bruce Humberstone
28044,Directing,2,87700,Director,H. Bruce Humberstone
33691,Directing,2,224,Director,David Cronenberg
27371,Directing,2,224,Director,David Cronenberg
109364,Directing,2,11983,Director,Alain Resnais
109364,Directing,0,1301672,Director,Robert Hessens
107928,Directing,2,122016,Director,Carlo Lizzani
131887,Directing,0,1164736,Director,Steve Stone
38084,Directing,2,69579,Director,James Isaac
43922,Directing,2,70008,Director,Mel Damski
156360,Directing,2,100345,Director,John Francis Dillon
75710,Directing,2,39009,Director,Joseph Losey
39958,Directing,2,173190,Director,Ron Daniels
73818,Directing,2,129097,Director,Aaron Woodley
47525,Directing,2,43890,Director,Brent Shields
25450,Directing,2,87565,Director,Savage Steve Holland
25450,Directing,0,936853,Director,Kevin Speckmaier
244761,Directing,2,56205,Director,Atom Egoyan
251852,Directing,0,146836,Director,John Suits
153532,Directing,0,1134291,Director,Elli Vuorinen
153532,Directing,0,1134292,Director,Jasmiini Ottelin
153532,Directing,0,1134293,Director,Pinja Partanen
188598,Directing,0,1170106,Director,Anthony Chen
206487,Directing,2,56501,Director,Michael Spierig
206487,Directing,2,56502,Director,Peter Spierig
204436,Directing,0,1186851,Director,Stéphane Berla
204436,Directing,0,1186852,Director,Mathias Malzieu
8063,Directing,2,108764,Director,Mikhail Kalatozov
249719,Directing,0,1284978,Director,Jason Cohen
293271,Directing,0,1364789,Director,Xavier Picard
293271,Directing,0,1364790,Director,Hanna Hemilä
206284,Directing,0,1156260,Director,Brad J. Silverman
53187,Directing,2,121150,Director,Paul Landres
254611,Directing,1,1076027,Director,Sharon Lockhart
297263,Directing,2,97579,Director,Guy Maddin
125607,Directing,2,1081524,Director,Frans Zwartjes
53222,Directing,0,550481,Director,Jérémy Clapin
46247,Directing,0,124748,Director,Chris Renaud
46247,Directing,2,229962,Director,Mike Thurmeier
79818,Directing,2,30038,Director,Glenn A. Jordan
52318,Directing,2,45645,Director,Deran Sarafian
21394,Directing,2,5306,Director,Lasse Hallström
26111,Directing,2,5306,Director,Lasse Hallström
108798,Directing,2,83199,Director,Tokuzô Tanaka
146381,Directing,0,228708,Director,Manuel Sicilia
108648,Directing,0,128029,Director,Satsuo Yamamoto
273641,Directing,2,56578,Director,Jeff Tremaine
54113,Directing,2,107274,Director,Richard Rich
169883,Directing,2,70862,Director,Richard Thorpe
34658,Directing,2,131955,Director,Lau Kar-Wing
62967,Directing,0,236337,Director,Javier Recio Garcia
48585,Directing,2,63303,Director,Peter Cornwell
110073,Directing,0,1048342,Director,Run Wrake
246741,Directing,2,55934,Director,Taika Waititi
246741,Directing,0,55936,Director,Jemaine Clement
276496,Directing,0,1330356,Director,James Napier Robertson
282376,Directing,0,472112,Director,George Ovashvili
37925,Directing,2,1052642,Director,Stéphane Laporte
43398,Directing,2,70862,Director,Richard Thorpe
261038,Directing,1,943375,Director,Kate Davis
261038,Directing,2,947525,Director,David Heilbroner
23996,Directing,0,90709,Director,Brett Gaylor
239571,Directing,2,52405,Director,Michael Hoffman
245891,Directing,2,40644,Director,Chad Stahelski
245891,Directing,2,40684,Director,David Leitch
208869,Directing,2,63052,Director,Julian Gilbey
62655,Directing,2,13980,Director,Vincente Minnelli
286654,Directing,0,189271,Director,Alan White
91322,Directing,0,939379,Director,Mike Wallis
38551,Directing,0,120688,Director,Yukio Ninagawa
205587,Directing,2,42994,Director,David Dobkin
157829,Directing,0,1167896,Director,Ned Benson
244268,Directing,2,53708,Director,Ira Sachs
15377,Directing,2,11983,Director,Alain Resnais
35847,Directing,0,1650,Director,François Truffaut
256,Directing,0,1650,Director,François Truffaut
295538,Directing,0,550043,Director,Brett Harvey
293205,Directing,2,80523,Director,Ron Oliver
36072,Directing,0,932609,Director,Koji Yamamura
228150,Directing,0,19769,Director,David Ayer
298317,Directing,2,110468,Director,Terry Ingram
266285,Directing,0,65879,Director,Kristian Levring
75007,Directing,2,27846,Director,John Herzfeld
215211,Directing,2,16919,Director,Olivier Dahan
224282,Directing,0,1209855,Director,Jeremiah Birnbaum
239563,Directing,0,1141683,Director,Theodore Melfi
250989,Directing,0,1284480,Director,Hubertus Siegert
215379,Directing,2,122582,Director,Jake Paltrow
16049,Directing,0,567202,Director,Flemming Quist Møller
16049,Directing,0,123248,Director,Jørgen Lerdam
252102,Directing,0,545053,Director,Aaron Katz
252102,Directing,0,1016134,Director,Martha Stephens
203186,Directing,0,55793,Director,Jeff Chamberlain
126323,Directing,0,229180,Director,Richard Gray
33387,Directing,2,87700,Director,H. Bruce Humberstone
38457,Directing,1,120753,Director,Lynn Shores
33388,Directing,2,87459,Director,Norman Foster
33389,Directing,2,120776,Director,Herbert I. Leeds
33392,Directing,2,87700,Director,H. Bruce Humberstone
147923,Directing,0,1400217,Director,Angela Tucker
62692,Directing,0,128294,Director,Nadezhda Kosheverova
438012,Directing,2,1210338,Director,Matti Kuortti
115232,Directing,0,239729,Director,Pavel Arsyonov
275318,Directing,2,27763,Director,Casper Van Dien
156597,Directing,0,1024441,Director,Jerome Sable
54557,Directing,2,18356,Director,Stephen Herek
28302,Directing,2,107274,Director,Richard Rich
38458,Directing,2,87459,Director,Norman Foster
33393,Directing,2,84641,Director,Lewis Seiler
33393,Directing,2,120529,Director,Hamilton MacFadden
33394,Directing,2,87459,Director,Norman Foster
38461,Directing,2,82678,Director,Harry Lachman
38463,Directing,2,103931,Director,Phil Rosen
38454,Directing,2,118343,Director,Eugene Forde
81707,Directing,0,592318,Director,Stephen Cone
47455,Directing,2,28615,Director,Éric Rohmer
259442,Directing,0,1184450,Director,Sut Jhally
22072,Directing,2,51034,Director,Brett Sullivan
36323,Directing,2,58268,Director,Stefan Fjeldmark
36323,Directing,0,567202,Director,Flemming Quist Møller
204762,Directing,1,445843,Director,Axelle Ropert
28437,Directing,0,100793,Director,Reginald Le Borg
124124,Directing,2,19172,Director,Donald P. Borchers
218778,Directing,2,61069,Director,Miguel Arteta
267333,Directing,2,10516,Director,John G. Blystone
267336,Directing,2,118343,Director,Eugene Forde
267336,Directing,0,1314887,Director,George Hadden
35017,Directing,2,29907,Director,Phil Karlson
117869,Directing,2,965,Director,Fernando Fernán Gómez
218043,Directing,2,15358,Director,Vic Armstrong
47454,Directing,2,28615,Director,Éric Rohmer
326038,Directing,0,107762,Director,Alexander Sokurov
76207,Directing,0,19069,Director,Claude Chabrol
115214,Directing,0,1060633,Director,Jonathan Holiff
245844,Directing,2,444892,Director,Eskil Vogt
118658,Directing,0,1040466,Director,Ahmed Imamović
